Event_ID,irwinID,Incid_Name,Incid_Type,BurnBndAc,Ig_Date,Ig_Year,Ig_Month,STUSPS
UT4130211246720000805,NA,CHOURNOS,Wildfire,5668,2000-08-05,2000,8,UT
UT4038111251120000806,NA,COW HOLLOW,Wildfire,2263,2000-08-06,2000,8,UT
UT4013111217520000806,NA,10 MILE PASS,Wildfire,5669,2000-08-06,2000,8,UT
ID4320511555120000807,NA,OREGON TRAIL,Wildfire,31575,2000-08-07,2000,8,ID
NV4098611759420000807,NA,MM 185,Wildfire,1899,2000-08-07,2000,8,NV
ID4249211230420000807,NA,HAWKINS,Wildfire,3279,2000-08-07,2000,8,ID
ID4359111274120000807,NA,STAGE ROAD,Wildfire,2333,2000-08-07,2000,8,ID
ID4364211236620000807,NA,KETTLE BUTTE DAIRY,Wildfire,5131,2000-08-07,2000,8,ID
ID4257011671420000809,NA,DEEP HOG,Wildfire,1126,2000-08-09,2000,8,ID
ID4239511345320000809,NA,5 N MALTA,Wildfire,1380,2000-08-09,2000,8,ID
WY4396411028120000809,NA,TETON COMPLEX (ENOS),Wildfire,7961,2000-08-09,2000,8,WY
ID4276511403820000810,NA,HIGH POINT,Wildfire,20393,2000-08-10,2000,8,ID
NV4189211437820000810,NA,CHOKE CHERRY,Wildfire,32100,2000-08-10,2000,8,NV
ID4495911581420000810,NA,YELLOWPINE COMPLEX  (NICK),Wildfire,3982,2000-08-10,2000,8,ID
ID4432011473920000811,NA,FS ASST 28,Wildfire,4006,2000-08-11,2000,8,ID
ID4488711528620000811,NA,YELLOWPINE COMPLEX  (INDIAN AND PROSPECT),Wildfire,9213,2000-08-11,2000,8,ID
ID4531011483120000811,NA,BLACK LAKE,Wildfire,2804,2000-08-11,2000,8,ID
ID4464711381220000811,NA,MORSE,Wildfire,4821,2000-08-11,2000,8,ID
ID4434311470620000811,NA,RANKIN CREEK,Wildfire,2091,2000-08-11,2000,8,ID
ID4475111519220000811,NA,SALMON CHALLIS WILDERNESS COMPLEX (LITTLE PISTOL),Wildfire,53790,2000-08-11,2000,8,ID
NV4039711692220000812,NA,WHISKEY,Wildfire,1496,2000-08-12,2000,8,NV
UT3906611219620000812,NA,SWAINS,Wildfire,7453,2000-08-12,2000,8,UT
UT4059610965320000812,NA,DRY FORK II,Wildfire,2254,2000-08-12,2000,8,UT
WY4293710970620000812,NA,HALF MOON,Wildfire,1009,2000-08-12,2000,8,WY
WY4302311068920000812,NA,BLIND TRAIL,Wildfire,7758,2000-08-12,2000,8,WY
WY4222511059520000812,NA,FONTENELLE,Wildfire,14894,2000-08-12,2000,8,WY
NV4051011878720000813,NA,S WILLOW,Wildfire,15021,2000-08-13,2000,8,NV
ID4375011512820000815,NA,TRAIL CREEK,Wildfire,33548,2000-08-15,2000,8,ID
WY4397811071720000815,NA,TETON COMPLEX (WILCOX),Wildfire,3006,2000-08-15,2000,8,WY
WY4409911072120000815,NA,TETON COMPLEX (GLADE),Wildfire,2678,2000-08-15,2000,8,WY
WY4389211072120000815,NA,MORAN,Wildfire,3161,2000-08-15,2000,8,WY
ID4311711230820000817,NA,BUCKSKIN,Wildfire,4499,2000-08-17,2000,8,ID
ID4400311236120000817,NA,CAMAS,Wildfire,7249,2000-08-17,2000,8,ID
ID4550511424720000817,NA,MARLIN SPRINGS (MARLIN SPRINGS),Wildfire,3527,2000-08-17,2000,8,ID
NV4198511429920000817,NA,WEST BASIN,Wildfire,56396,2000-08-17,2000,8,NV
ID4205911398420000817,NA,BURLEY COMPLEX (COAL BANKS COMPLEX),Wildfire,8330,2000-08-17,2000,8,ID
ID4317611213220000818,NA,WALKER,Wildfire,1035,2000-08-18,2000,8,ID
ID4416511228620000818,NA,CATCH 22,Wildfire,2144,2000-08-18,2000,8,ID
ID4199711370020000818,NA,CITY OF ROCKS,Wildfire,17709,2000-08-18,2000,8,ID
NV4012411525420000819,NA,WILLOW,Wildfire,1253,2000-08-19,2000,8,NV
ID4256311532020000823,NA,CRIMSON CLOVER,Wildfire,16507,2000-08-23,2000,8,ID
ID4266211340020000823,NA,MINIDOKA,Wildfire,1087,2000-08-23,2000,8,ID
ID4538611535720000824,NA,CK,Wildfire,2510,2000-08-24,2000,8,ID
NV4152811891720000908,NA,MAHOGANY,Wildfire,13235,2000-09-08,2000,9,NV
ID4216211247820000916,NA,IRELAND CANYON,Wildfire,1329,2000-09-16,2000,9,ID
ID4206511258020000916,NA,TAYLOR,Wildfire,12637,2000-09-16,2000,9,ID
ID4355611308220000917,NA,INEEL,Wildfire,35980,2000-09-17,2000,9,ID
ID4357811285320000917,NA,INEEL,Wildfire,4249,2000-09-17,2000,9,ID
ID4355111606420000924,NA,HILLTOP,Wildfire,2905,2000-09-24,2000,9,ID
NV3903611944820001020,NA,COMO,Wildfire,1802,2000-10-20,2000,10,NV
NV3998911965720010524,NA,WARRIOR,Wildfire,7151,2001-05-24,2001,5,NV
ID4326411581120010601,NA,DESERT DUCK,Wildfire,1039,2001-06-01,2001,6,ID
ID4265411393520010601,NA,SCHODDE 1,Wildfire,2197,2001-06-01,2001,6,ID
UT4006411285420010603,NA,SIMPSON BU,Wildfire,2463,2001-06-03,2001,6,UT
UT4071211263120010608,NA,TIMPIE,Wildfire,4934,2001-06-08,2001,6,UT
UT4043211294020010609,NA,8 MILE,Wildfire,2223,2001-06-09,2001,6,UT
ID4289611533520010610,NA,DEADMAN FALLS,Wildfire,1110,2001-06-10,2001,6,ID
NV3936512000020010617,NA,MARTIS,Wildfire,14526,2001-06-17,2001,6,NV
UT3952111249820010623,NA,REAR,Wildfire,1405,2001-06-23,2001,6,UT
ID4262811433420010624,NA,BACON POND,Wildfire,11295,2001-06-24,2001,6,ID
ID4214211277720010625,NA,COVE 2,Wildfire,2843,2001-06-25,2001,6,ID
UT3987511158320010702,NA,NEBO CREEK,Wildfire,4695,2001-07-02,2001,7,UT
NV4064511467920010703,NA,NEPTUNE,Wildfire,1985,2001-07-03,2001,7,NV
NV4124811497620010703,NA,METROPOLIS,Wildfire,1236,2001-07-03,2001,7,NV
NV4117611464520010703,NA,WEST PEQUOPS,Wildfire,4241,2001-07-03,2001,7,NV
NV4125111484720010703,NA,BISHOP,Wildfire,3295,2001-07-03,2001,7,NV
NV4129211535520010703,NA,ISOLATION COMPLEX (ISOLATED),Wildfire,14785,2001-07-03,2001,7,NV
NV4144711568620010703,NA,ISOLATION COMPLEX (DOUBLE MOUNTAIN),Wildfire,3733,2001-07-03,2001,7,NV
NV4051111821720010703,NA,STANDARD,Wildfire,1388,2001-07-03,2001,7,NV
ID4209911480020010704,NA,NORTH CAN,Wildfire,3446,2001-07-04,2001,7,ID
ID4264211516020010704,NA,NOTCH BUTTE,Wildfire,11605,2001-07-04,2001,7,ID
NV4132111478320010704,NA,WINECUP,Wildfire,9958,2001-07-04,2001,7,NV
NV4084811610520010704,NA,MAGGIE CREEK,Wildfire,12814,2001-07-04,2001,7,NV
NV4114811712320010704,NA,UPP CLOVER,Wildfire,10946,2001-07-04,2001,7,NV
NV4073511746320010704,NA,TIPTON,Wildfire,2101,2001-07-04,2001,7,NV
NV4080211504520010704,NA,EGBERT,Wildfire,2215,2001-07-04,2001,7,NV
NV4015211754320010705,NA,GOOSEBERRY,Wildfire,3059,2001-07-05,2001,7,NV
UT4097211222620010705,NA,ANTELOPE 4,Wildfire,5606,2001-07-05,2001,7,UT
UT4178911283120010712,NA,WILDCAT HILLS,Wildfire,1788,2001-07-12,2001,7,UT
UT4168911240520010713,NA,THIOKOL,Wildfire,2498,2001-07-13,2001,7,UT
ID4396511666920010714,NA,SAND HOLLOW,Wildfire,2275,2001-07-14,2001,7,ID
ID4210711285420010714,NA,COW CANYON,Wildfire,1051,2001-07-14,2001,7,ID
ID4251211318820010714,NA,MAIN HEGLAR,Wildfire,6711,2001-07-14,2001,7,ID
NV3877311499620010714,NA,SIX MILE,Wildfire,1061,2001-07-14,2001,7,NV
UT4097411284220010714,NA,MONARCH,Wildfire,1210,2001-07-14,2001,7,UT
UT4186711300320010714,NA,LITTLE FIELD,Wildfire,3911,2001-07-14,2001,7,UT
ID4267511533720010715,NA,BIG KNOB,Wildfire,9408,2001-07-15,2001,7,ID
UT3967511231620010715,NA,BLACK MOUNTAIN,Wildfire,1681,2001-07-15,2001,7,UT
UT3983511290920010716,NA,KEG MOUNTAIN,Wildfire,4109,2001-07-16,2001,7,UT
UT4045011198020010716,NA,BEEF HOLLOW,Wildfire,9062,2001-07-16,2001,7,UT
ID4343411599820010717,NA,NORTH SLATER,Wildfire,4605,2001-07-17,2001,7,ID
UT4152511252520010717,NA,UNNAMED,Wildfire,38647,2001-07-17,2001,7,UT
NV4139511688220010720,NA,WEST LITTLE HUMBOLDT,Wildfire,1722,2001-07-20,2001,7,NV
UT3995611182220010721,NA,WARM SPRINGS,Wildfire,1338,2001-07-21,2001,7,UT
WY4343911091120010722,NA,GREEN KNOLL,Wildfire,3789,2001-07-22,2001,7,WY
ID4468211531120010724,NA,SNOWSHOE,Wildfire,23486,2001-07-24,2001,7,ID
NV4141511502620010725,NA,TABOR CREEK,Wildfire,7703,2001-07-25,2001,7,NV
UT3996211403820010726,NA,IBAPAH,Wildfire,2272,2001-07-26,2001,7,UT
ID4222111519620010727,NA,DOE FLAT,Wildfire,6321,2001-07-27,2001,7,ID
NV3908711525520010727,NA,SMITH CREEK,Wildfire,1779,2001-07-27,2001,7,NV
NV4137911541220010803,NA,STAG,Wildfire,21314,2001-08-03,2001,8,NV
UT4095311283220010803,NA,MAG CORP,Wildfire,1604,2001-08-03,2001,8,UT
ID4255011343920010804,NA,I84 MP223,Wildfire,1745,2001-08-04,2001,8,ID
NV4173311428120010804,NA,DELANO,Wildfire,9022,2001-08-04,2001,8,NV
NV3992711559820010804,NA,WATER CANYON,Wildfire,3008,2001-08-04,2001,8,NV
WY4412511015320010806,NA,FALCON,Wildfire,4055,2001-08-06,2001,8,WY
NV4094011650920010808,NA,RODEO CREEK,Wildfire,5812,2001-08-08,2001,8,NV
ID4320111610420010808,NA,UNNAMED,Wildfire,1642,2001-08-08,2001,8,ID
NV4003611999320010809,NA,FISH,Wildfire,21860,2001-08-09,2001,8,NV
NV4077411679420010809,NA,SHEEP,Wildfire,85110,2001-08-09,2001,8,NV
NV4069411907920010809,NA,DRY MTN,Wildfire,2558,2001-08-09,2001,8,NV
NV4187811558620010809,NA,MURPHY,Wildfire,7798,2001-08-09,2001,8,NV
NV4103011783120010810,NA,KRUM,Wildfire,12219,2001-08-10,2001,8,NV
NV4046411955220010810,NA,BULL BASIN,Wildfire,1889,2001-08-10,2001,8,NV
NV4194511755820010810,NA,QUINN RIVER,Wildfire,1226,2001-08-10,2001,8,NV
ID4296511538720010812,NA,COLD SPRINGS,Wildfire,1376,2001-08-12,2001,8,ID
ID4262911588620010812,NA,MP 47-HIGHWAY 51,Wildfire,6094,2001-08-12,2001,8,ID
ID4219211292120010812,NA,HAY CANYON,Wildfire,2089,2001-08-12,2001,8,ID
NV4118411702820010812,NA,RANCH,Wildfire,7920,2001-08-12,2001,8,NV
NV4110011620420010812,NA,COYOTE CREEK,Wildfire,12818,2001-08-12,2001,8,NV
NV4130911671420010812,NA,BUFFALO COMPLEX (BUFFALO),Wildfire,22917,2001-08-12,2001,8,NV
NV4044111607920010812,NA,BAILEY,Wildfire,1300,2001-08-12,2001,8,NV
NV4111111669020010812,NA,BUFFALO COMPLEX (HOT LAKE),Wildfire,73798,2001-08-12,2001,8,NV
NV4048211779820010812,NA,SPAULDING,Wildfire,76332,2001-08-12,2001,8,NV
NV4107011762520010812,NA,LAMBERT ROAD,Wildfire,4784,2001-08-12,2001,8,NV
NV4049611921320010812,NA,KUMIVA,Wildfire,2191,2001-08-12,2001,8,NV
NV4068511789620010812,NA,WILLOW TREE,Wildfire,5890,2001-08-12,2001,8,NV
NV4085411817720010812,NA,GOLDEN EAGLE,Wildfire,3149,2001-08-12,2001,8,NV
NV4043511813720010812,NA,PERU,Wildfire,1510,2001-08-12,2001,8,NV
NV4098911521920010812,NA,STARR VALLEY,Wildfire,1199,2001-08-12,2001,8,NV
ID4510511550120010812,NA,ELK CREEK,Wildfire,2583,2001-08-12,2001,8,ID
NV4125211701820010812,NA,MIDAS,Wildfire,8562,2001-08-12,2001,8,NV
ID4233211307120010813,NA,SUBLETT RESERVOIR,Wildfire,4079,2001-08-13,2001,8,ID
NV4003511511320010813,NA,BUTTE,Wildfire,5822,2001-08-13,2001,8,NV
ID4380811646520010815,NA,CHAPPED WILLOW,Wildfire,2468,2001-08-15,2001,8,ID
ID4380611639220010815,NA,SOUTH SPRING,Wildfire,1372,2001-08-15,2001,8,ID
UT3737911303520010816,NA,LANGSTON,Wildfire,1571,2001-08-16,2001,8,UT
NV4168911761620010817,NA,UPPER WILLOW,Wildfire,40996,2001-08-17,2001,8,NV
UT4050311114720010817,NA,SOUTH HOLLOW,Wildfire,2313,2001-08-17,2001,8,UT
UT3994911174720010818,NA,MOLLIE,Wildfire,7850,2001-08-18,2001,8,UT
ID4307711665420010826,NA,ROUGH DIAMONDS,Wildfire,8752,2001-08-26,2001,8,ID
NV3987511526320010826,NA,ROBISONWEL,Wildfire,1990,2001-08-26,2001,8,NV
NV3929811508720010827,NA,REPEATER,Wildfire,1153,2001-08-27,2001,8,NV
NV3827811540320010828,NA,SCHOFIELD,Wildfire,1050,2001-08-28,2001,8,NV
UT3971711244020010829,NA,ROCKWELL,Wildfire,3310,2001-08-29,2001,8,UT
NV4074311759720010831,NA,UNNAMED,Wildfire,55255,2001-08-31,2001,8,NV
ID4342311455520010903,NA,WILLOW CREEK,Wildfire,18540,2001-09-03,2001,9,ID
NV4086511586420010904,NA,SHALE,Wildfire,1223,2001-09-04,2001,9,NV
ID4423511668720010910,NA,COVE ROAD,Wildfire,2284,2001-09-10,2001,9,ID
UT3963111228820010917,NA,GILSON,Wildfire,1368,2001-09-17,2001,9,UT
UT3759511219320010918,NA,EAST CREEK RIDGE 1 3,Prescribed Fire,1158,2001-09-18,2001,9,UT
UT3977511181520010927,NA,BIRCH,Wildfire,2612,2001-09-27,2001,9,UT
UT3950710926420010928,NA,INDIAN SPR,Prescribed Fire,13458,2001-09-28,2001,9,UT
ID4302711140620011016,NA,GRAYS LAKE,Prescribed Fire,1015,2001-10-16,2001,10,ID
NV4023011546920011026,NA,N MARSH,Unknown,1653,2001-10-26,2001,10,NV
NV4093911700520020201,NA,IZZENHOOD,Wildfire,2563,2002-02-01,2002,2,NV
UT3793611217320020531,NA,SANFORD,Wildfire,81854,2002-05-31,2002,5,UT
NV3822311405320020601,NA,PARSNIP,Wildfire,1181,2002-06-01,2002,6,UT
NV3782311493020020601,NA,NRTHPAHROC,Wildfire,1899,2002-06-01,2002,6,NV
UT3717611382020020601,NA,SCARECROW,Wildfire,1216,2002-06-01,2002,6,UT
UT3778610952720020601,NA,NIZHONI,Wildfire,2313,2002-06-01,2002,6,UT
UT3747511367520020601,NA,SCRABBLE,Wildfire,1487,2002-06-01,2002,6,UT
UT3750411289920020605,NA,BIG WASH,Wildfire,5864,2002-06-05,2002,6,UT
NV3793611443720020608,NA,PIOCHE,Wildfire,1052,2002-06-08,2002,6,NV
CA3848811946420020615,NA,CANNON,Wildfire,25105,2002-06-15,2002,6,CA
UT3922710983320020620,NA,BLACK CANYON,Wildfire,6078,2002-06-20,2002,6,UT
UT3925610955720020620,NA,RATTLE COMPLEX (RATTLE),Wildfire,87396,2002-06-20,2002,6,UT
UT3953610994720020620,NA,WILDHORSE COMPLEX (WILDHORSE),Wildfire,1694,2002-06-20,2002,6,UT
ID4262611537720020626,NA,GRINDER,Wildfire,3690,2002-06-26,2002,6,ID
ID4277511333620020626,NA,HAWLEYX,Wildfire,1008,2002-06-26,2002,6,ID
UT4086511073420020628,NA,GARDEN VALLEY COMPLEX (EAST FORK),Wildfire,14245,2002-06-28,2002,6,UT
UT3978011088020020630,NA,PRICE CANYON,Wildfire,3118,2002-06-30,2002,6,UT
UT4093310935620020630,NA,MUSTANG,Wildfire,20607,2002-06-30,2002,6,UT
UT4020411160320020630,NA,SPRINGVILLE,Wildfire,2320,2002-06-30,2002,6,UT
ID4264811347420020706,NA,WALCOTT 1,Wildfire,1350,2002-07-06,2002,7,ID
ID4318911416120020707,NA,JIM BURNS,Wildfire,6050,2002-07-07,2002,7,ID
ID4412211634420020708,NA,JACK KNIFE,Wildfire,6814,2002-07-08,2002,7,ID
ID4407411634320020708,NA,WEB,Wildfire,2615,2002-07-08,2002,7,ID
ID4327611652120020708,NA,GUFF,Wildfire,1510,2002-07-08,2002,7,ID
NV3801411407120020711,NA,EAGLE,Wildfire,8332,2002-07-11,2002,7,NV
WY4294811046520020711,NA,MULE FIRE,Wildfire,2932,2002-07-11,2002,7,WY
NV4128811776920020712,NA,MUD SPRINGS,Wildfire,7498,2002-07-12,2002,7,NV
UT3769610914520020712,NA,HORSE,Wildfire,1243,2002-07-12,2002,7,UT
CA3865011956720020713,NA,SLINKARD,Wildfire,8906,2002-07-13,2002,7,CA
ID4349411609420020713,NA,CHIP,Wildfire,3747,2002-07-13,2002,7,ID
NV4078111966220020713,NA,TIN CANYON,Wildfire,1103,2002-07-13,2002,7,NV
OR4346511704020020713,NA,TRIMBLY CREEK,Wildfire,43085,2002-07-13,2002,7,OR
UT3810511286020020713,NA,MAPLE SPRINGS,Wildfire,2722,2002-07-13,2002,7,UT
NV3893111775020020713,NA,ELLSWORTH,Wildfire,4528,2002-07-13,2002,7,NV
ID4266511322920020714,NA,GIFFORD SPRINGS,Wildfire,1575,2002-07-14,2002,7,ID
NV3929111776920020714,NA,PONY EXPRESS,Wildfire,1967,2002-07-14,2002,7,NV
UT3739611335820020714,NA,SEQUOIA,Wildfire,8234,2002-07-14,2002,7,UT
UT3838510908720020714,NA,CANYONS COMPLEX (HANG DOG),Wildfire,5668,2002-07-14,2002,7,UT
UT3767410973620020714,NA,CANYONS COMPLEX (HAMMOND),Wildfire,3859,2002-07-14,2002,7,UT
NV3614911560420020714,NA,LOST CABIN,Wildfire,4555,2002-07-14,2002,7,NV
ID4249811528720020715,NA,BIG CROW,Wildfire,2984,2002-07-15,2002,7,ID
ID4293411362520020715,NA,KIMAMA 2,Prescribed Fire,5438,2002-07-15,2002,7,ID
UT3947010993620020717,NA,COUNTY LINE,Wildfire,4298,2002-07-17,2002,7,UT
NV3767611527220020720,NA,MAILSUMMIT,Wildfire,1146,2002-07-20,2002,7,NV
ID4247711543620020722,NA,CLOT,Wildfire,4458,2002-07-22,2002,7,ID
ID4236011503520020723,NA,DEVIL SKIN,Wildfire,1054,2002-07-23,2002,7,ID
ID4244811509220020725,NA,HORSE SKIN,Wildfire,8758,2002-07-25,2002,7,ID
NV3811911423720020730,NA,BUSTER,Wildfire,4254,2002-07-30,2002,7,NV
ID4544311453220020804,NA,FRANK CHURCH COMPLEX (LITTLE HORSE),Wildfire,6387,2002-08-04,2002,8,ID
ID4245611344820020804,NA,HORSE BUTTE,Wildfire,10640,2002-08-04,2002,8,ID
WY4282310944220020806,NA,DIVIDE,Wildfire,2831,2002-08-06,2002,8,WY
UT4098311119420020815,NA,HUFF,Wildfire,2200,2002-08-15,2002,8,UT
ID4350511426320020818,NA,CHERRY CREEK,Wildfire,1131,2002-08-18,2002,8,ID
UT3986211062720020819,NA,GARDER CANYON,Wildfire,2687,2002-08-19,2002,8,UT
UT3838511228820020819,NA,COTTONWOOD,Wildfire,1368,2002-08-19,2002,8,UT
UT4189811361820020825,NA,PROSPECT,Wildfire,1020,2002-08-25,2002,8,UT
UT4068511259920020827,NA,DYNAMITE,Wildfire,2639,2002-08-27,2002,8,UT
UT3864511162920020828,NA,JOHNSON,Wildfire,1687,2002-08-28,2002,8,UT
UT4186111367720020829,NA,BUCK HOLLOW,Wildfire,1331,2002-08-29,2002,8,UT
NV3973711910820020916,NA,TWO TIPS,Wildfire,1003,2002-09-16,2002,9,NV
WY4379811050520020924,NA,WOLFF RDGE,Prescribed Fire,1516,2002-09-24,2002,9,WY
NV4005011861820020929,NA,TOULON,Wildfire,1175,2002-09-29,2002,9,NV
ID4284111351720021001,NA,GERMANLAKE,Prescribed Fire,2958,2002-10-01,2002,10,ID
ID4296411404620021008,NA,OWINZA,Wildfire,8874,2002-10-08,2002,10,ID
ID4233711554420021018,NA,SHEEPSHEAD,Wildfire,2353,2002-10-18,2002,10,ID
UT3812111078120030530,NA,LONESOME BEAVER,Wildfire,4551,2003-05-30,2003,5,UT
ID4292611403520030530,NA,OWINZA,Unknown,15781,2003-05-30,2003,5,ID
UT4092611281320030612,NA,SHEEP,Wildfire,1495,2003-06-12,2003,6,UT
NV3801311843520030618,NA,SAGEHEN,Wildfire,1062,2003-06-18,2003,6,NV
ID4290611353320030619,NA,GERMAN 11,Wildfire,1025,2003-06-19,2003,6,ID
UT3715011381920030628,NA,APEX,Wildfire,31000,2003-06-28,2003,6,UT
UT3770810990820030628,NA,WOODENSHOE,Wildfire,2342,2003-06-28,2003,6,UT
ID4281111230520030702,NA,BLACKROCK,Wildfire,2204,2003-07-02,2003,7,ID
ID4289211362220030702,NA,KIMAMA2,Prescribed Fire,5958,2003-07-02,2003,7,ID
ID4274911505120030703,NA,PILGRIM,Wildfire,1888,2003-07-03,2003,7,ID
UT3793211072920030708,NA,BULLDOG,Wildfire,31578,2003-07-08,2003,7,UT
UT4041111194920030708,NA,WILLIAMS FIRE,Wildfire,1478,2003-07-08,2003,7,UT
ID4274711267720030710,NA,MOONSHINE,Wildfire,2149,2003-07-10,2003,7,ID
UT4099711187120030710,NA,FARMINGTON,Wildfire,2070,2003-07-10,2003,7,UT
WY4320011076420030712,NA,EAST TABLE,Wildfire,3044,2003-07-12,2003,7,WY
ID4477111367220030712,NA,TOBIAS,Wildfire,13356,2003-07-12,2003,7,ID
MT4561911380320030712,NA,BLACK FROG COMPLEX (BLACKWALL),Wildfire,5190,2003-07-12,2003,7,MT
NV3956611988420030714,NA,ROBB,Wildfire,2311,2003-07-14,2003,7,NV
CA3500511465220030716,NA,LIGHTNING,Wildfire,1141,2003-07-16,2003,7,CA
NV4087311584620030717,NA,SCHELL,Wildfire,1842,2003-07-17,2003,7,NV
NV4053811426520030717,NA,GOSHUTE PEAK,Wildfire,2647,2003-07-17,2003,7,NV
NV4133211450920030718,NA,SAVANNAH,Wildfire,1569,2003-07-18,2003,7,NV
ID4356011248420030719,NA,INEEL,Wildfire,2775,2003-07-19,2003,7,ID
ID4380211525420030719,NA,HOT CREEK,Wildfire,27033,2003-07-19,2003,7,ID
CA3976112013320030720,NA,CHILCOOT COMPLEX,Wildfire,5763,2003-07-20,2003,7,CA
ID4447011506020030720,NA,CRYSTAL CREEK,Wildfire,1303,2003-07-20,2003,7,ID
ID4532411459320030720,NA,CRAMER,Wildfire,1856,2003-07-20,2003,7,ID
ID4265211214920030721,NA,HARKNESS,Wildfire,4028,2003-07-21,2003,7,ID
ID4566311399920030722,NA,BLACK FROG COMPLEX (FROG POND),Wildfire,2040,2003-07-22,2003,7,ID
UT3973011243120030724,NA,WSA,Wildfire,4306,2003-07-24,2003,7,UT
NV4199411538220030728,NA,WILKINS,Wildfire,4927,2003-07-28,2003,7,NV
ID4451611713620030728,NA,ANDY,Wildfire,1085,2003-07-28,2003,7,ID
ID4510811581120030730,NA,NORTH FORK LICK (NORTH FORK LICK),Wildfire,2309,2003-07-30,2003,7,ID
ID4432211252120030805,NA,DEEP,Wildfire,38701,2003-08-05,2003,8,ID
ID4525911469620030805,NA,NORTH STODDARD,Wildfire,1576,2003-08-05,2003,8,ID
ID4323911205520030807,NA,FESTIVAL,Wildfire,2805,2003-08-07,2003,8,ID
ID4514411526520030807,NA,NORTH FORK LICK (MARBLE),Wildfire,6082,2003-08-07,2003,8,ID
UT4089611250620030808,NA,CORRAL,Wildfire,2070,2003-08-08,2003,8,UT
ID4483811636920030809,NA,HALL,Wildfire,1444,2003-08-09,2003,8,ID
ID4555111522320030809,NA,SAPP (SAPP),Wildfire,9682,2003-08-09,2003,8,ID
ID4328611426020030810,NA,TIMMERMAN,Wildfire,4090,2003-08-10,2003,8,ID
ID4328211396920030810,NA,FOOTHILLS,Wildfire,1335,2003-08-10,2003,8,ID
ID4470211566620030810,NA,SOUTH FORK,Wildfire,6368,2003-08-10,2003,8,ID
ID4467611475620030810,NA,MIDDLE FORK COMPLEX (FALCONBERRY),Wildfire,26625,2003-08-10,2003,8,ID
WY4360711070120030810,NA,BLACKTAIL,Wildfire,2642,2003-08-10,2003,8,WY
UT3990011191320030811,NA,CROOKED,Wildfire,2146,2003-08-11,2003,8,UT
ID4422111521020030811,NA,CANYON CREEK,Wildfire,5442,2003-08-11,2003,8,ID
ID4504011384320030811,NA,WITHINGTON,Wildfire,9305,2003-08-11,2003,8,ID
ID4387011200820030812,NA,MENAN,Wildfire,12332,2003-08-12,2003,8,ID
MT4456311191420030812,NA,WINSLOW,Wildfire,11794,2003-08-12,2003,8,MT
UT4155111228620030814,NA,GREASEWOOD KNOLLS,Wildfire,1542,2003-08-14,2003,8,UT
WY4393611033220030817,NA,MOSS RIDGE WFU,Wildland Fire Use,2947,2003-08-17,2003,8,WY
ID4551911528920030820,NA,SAPP (RICHARDSON),Wildfire,2426,2003-08-20,2003,8,ID
ID4480611491620030820,NA,MIDDLE FORK COMPLEX (PROSPECT),Wildfire,5943,2003-08-20,2003,8,ID
ID4455511461320030824,NA,MIDDLE FORK COMPLEX (RUSH),Wildfire,1475,2003-08-24,2003,8,ID
UT3946910911320030909,NA,CHIPETA,Prescribed Fire,2708,2003-09-09,2003,9,UT
ID4278711643820030910,NA,PIXLEY BASIN,Unknown,3270,2003-09-10,2003,9,ID
ID4283511399020030912,NA,SID BUTTE,Wildfire,2222,2003-09-12,2003,9,ID
AZ3611611344920030913,NA,PINE V EST,Prescribed Fire,1293,2003-09-13,2003,9,AZ
UT4045011154220030923,NA,CASCADE II,Wildfire,7943,2003-09-23,2003,9,UT
ID4281911347920030923,NA,WHISKEY LAKE 2,Unknown,4523,2003-09-23,2003,9,ID
ID4287411358520030923,NA,WHISKEY LAKE 1,Unknown,1575,2003-09-23,2003,9,ID
ID4335611513420031022,NA,HILL CITY BLUES 2,Wildfire,1523,2003-10-22,2003,10,ID
UT4020911144520031025,NA,CHERRY CREEK 2,Wildfire,6443,2003-10-25,2003,10,UT
ID4496511553320040506,NA,UNNAMED,Prescribed Fire,2449,2004-05-06,2004,5,ID
ID4426011169920040602,NA,UNNAMED,Unknown,2114,2004-06-02,2004,6,ID
UT4073011303720040603,NA,ARAGONITE,Wildfire,2099,2004-06-03,2004,6,UT
UT3732011362120040616,NA,DAMMERON COMPLEX (DAMMERON),Wildfire,3372,2004-06-16,2004,6,UT
NV3665211409920040616,NA,NICKEL,Wildfire,8478,2004-06-16,2004,6,NV
CA3859811954820040625,NA,DANA,Wildfire,3056,2004-06-25,2004,6,CA
UT3733711387820040626,NA,SQUARE COMPLEX,Wildfire,17413,2004-06-26,2004,6,UT
AZ3693111373620040629,NA,LOW MOUNTAIN,Wildfire,1767,2004-06-29,2004,6,AZ
NV3954811997920040630,NA,MID-BULL,Wildfire,1250,2004-06-30,2004,6,NV
NV3998211549920040708,NA,CHROME,Wildfire,5113,2004-07-08,2004,7,NV
UT4088611279220040711,NA,TABLE,Wildfire,1305,2004-07-11,2004,7,UT
NV3917011981620040714,NA,WATERFALL,Wildfire,8690,2004-07-14,2004,7,NV
ID4269711404220040715,NA,EAST CINDER RXFIRE NON-WUI,Prescribed Fire,2764,2004-07-15,2004,7,ID
ID4445511547820040717,NA,PORTER WFU,Wildland Fire Use,1758,2004-07-17,2004,7,ID
NV3831311552620040723,NA,TROY CANYON,Wildfire,1976,2004-07-23,2004,7,NV
